lr-AdamW/pg1,lr-AdamW/pg2,step,train_reg_loss_traj_propose_step,train_reg_loss_traj_refine_step,train_loss_step,epoch,val_reg_loss_traj_propose,val_reg_loss_traj_refine,val_loss,val_minJointADE,val_minJointFDE,train_reg_loss_traj_propose_epoch,train_reg_loss_traj_refine_epoch,train_loss_epoch
,,16449,0.25677984952926636,0.26952889561653137,0.5263087749481201,0,,,,,,,,
,,16499,0.3610111176967621,0.3594474792480469,0.7204586267471313,0,,,,,,,,
,,16549,0.1674792468547821,0.16668327152729034,0.33416253328323364,0,,,,,,,,
,,16599,0.38236141204833984,0.3770458698272705,0.7594072818756104,0,,,,,,,,
,,16649,0.2639004588127136,0.3204667568206787,0.5843672156333923,0,,,,,,,,
,,16699,0.29630011320114136,0.27480611205101013,0.5711061954498291,0,,,,,,,,
,,16749,0.5205004215240479,0.4868459403514862,1.0073463916778564,0,,,,,,,,
,,16799,0.37667006254196167,0.32574108242988586,0.7024111747741699,0,,,,,,,,
,,16849,0.24346087872982025,0.21476702392101288,0.45822790265083313,0,,,,,,,,
,,16899,0.3565291464328766,0.34706318378448486,0.7035923004150391,0,,,,,,,,
,,16949,0.14190134406089783,0.14568616449832916,0.2875875234603882,0,,,,,,,,
,,16999,0.2196635603904724,0.21060125529766083,0.43026483058929443,0,,,,,,,,
,,17049,0.17052039504051208,0.15621155500411987,0.32673195004463196,0,,,,,,,,
,,17099,0.13976967334747314,0.12696391344070435,0.2667335867881775,0,,,,,,,,
,,17149,0.34478455781936646,0.3016848564147949,0.6464694142341614,0,,,,,,,,
,,17199,0.19070108234882355,0.19648025929927826,0.3871813416481018,0,,,,,,,,
,,17249,0.1421898752450943,0.12903036177158356,0.27122023701667786,0,,,,,,,,
,,17299,0.306417316198349,0.30459365248680115,0.6110109686851501,0,,,,,,,,
,,17349,0.28188204765319824,0.2652784287929535,0.5471605062484741,0,,,,,,,,
,,17399,0.08395197987556458,0.0821390226483345,0.16609099507331848,0,,,,,,,,
,,17449,0.3175755739212036,0.30342379212379456,0.6209993362426758,0,,,,,,,,
,,17499,0.35284608602523804,0.341106653213501,0.693952739238739,0,,,,,,,,
,,17549,0.3361465334892273,0.3403705954551697,0.676517128944397,0,,,,,,,,
,,17599,0.28801286220550537,0.26047995686531067,0.5484927892684937,0,,,,,,,,
,,17649,0.16431491076946259,0.1517334133386612,0.3160483241081238,0,,,,,,,,
,,17699,0.1456480771303177,0.13740858435630798,0.28305667638778687,0,,,,,,,,
,,17749,0.29978594183921814,0.2791059613227844,0.5788918733596802,0,,,,,,,,
,,17799,0.35919874906539917,0.3551182746887207,0.7143170237541199,0,,,,,,,,
,,17849,0.24219976365566254,0.2116825431585312,0.4538823068141937,0,,,,,,,,
,,17899,0.09375784546136856,0.08091070502996445,0.174668550491333,0,,,,,,,,
,,17949,0.2994212806224823,0.31690460443496704,0.616325855255127,0,,,,,,,,
,,17999,0.1577809602022171,0.15419985353946686,0.31198081374168396,0,,,,,,,,
,,18049,0.1027655303478241,0.09203286468982697,0.19479839503765106,0,,,,,,,,
,,18099,0.3873928189277649,0.37313413619995117,0.7605269551277161,0,,,,,,,,
,,18149,0.223697230219841,0.19927562773227692,0.4229728579521179,0,,,,,,,,
,,18199,0.16529740393161774,0.15964709222316742,0.32494449615478516,0,,,,,,,,
,,18249,0.33334237337112427,0.2992514669895172,0.6325938701629639,0,,,,,,,,
,,18299,0.21409228444099426,0.21062524616718292,0.4247175455093384,0,,,,,,,,
,,18349,0.11809997260570526,0.11877235770225525,0.2368723303079605,0,,,,,,,,
,,18399,0.38359907269477844,0.36903518438339233,0.7526342868804932,0,,,,,,,,
,,18449,0.15897691249847412,0.14979596436023712,0.30877286195755005,0,,,,,,,,
,,18499,0.10671044886112213,0.11878541857004166,0.22549587488174438,0,,,,,,,,
,,18549,0.21961885690689087,0.20527565479278564,0.4248945116996765,0,,,,,,,,
,,18599,0.3209742605686188,0.3143279254436493,0.6353021860122681,0,,,,,,,,
,,18649,0.17880840599536896,0.16146942973136902,0.34027785062789917,0,,,,,,,,
,,18699,0.18875053524971008,0.19234107434749603,0.3810915946960449,0,,,,,,,,
,,18749,0.1307201236486435,0.13104574382305145,0.26176586747169495,0,,,,,,,,
,,18799,0.1546858549118042,0.1513829231262207,0.3060687780380249,0,,,,,,,,
,,18849,0.17660048604011536,0.17677347362041473,0.3533739447593689,0,,,,,,,,
,,18899,0.1545659452676773,0.14750224351882935,0.30206817388534546,0,,,,,,,,
,,18949,0.38174518942832947,0.3738686740398407,0.7556138634681702,0,,,,,,,,
,,18999,0.10929514467716217,0.10874637216329575,0.21804150938987732,0,,,,,,,,
,,19049,0.12151073664426804,0.11903320997953415,0.24054394662380219,0,,,,,,,,
,,19099,0.13523238897323608,0.13448575139045715,0.26971814036369324,0,,,,,,,,
,,19149,0.23832185566425323,0.2596554458141327,0.4979773163795471,0,,,,,,,,
,,19199,0.19361793994903564,0.15090499818325043,0.34452295303344727,0,,,,,,,,
,,19249,0.10832508653402328,0.10522052645683289,0.21354562044143677,0,,,,,,,,
,,19299,0.20190224051475525,0.18952253460884094,0.3914247751235962,0,,,,,,,,
,,19349,0.8724482655525208,0.8192081451416016,1.6916563510894775,0,,,,,,,,
,,19399,0.10480032861232758,0.09730001538991928,0.20210033655166626,0,,,,,,,,
,,19449,0.11277813464403152,0.1138378381729126,0.22661596536636353,0,,,,,,,,
,,19499,0.1753411889076233,0.17877286672592163,0.3541140556335449,0,,,,,,,,
,,19549,0.2016936093568802,0.1988975703716278,0.4005911946296692,0,,,,,,,,
,,19599,0.16059955954551697,0.14471358060836792,0.3053131401538849,0,,,,,,,,
,,19649,0.21315635740756989,0.17377187311649323,0.3869282305240631,0,,,,,,,,
,,19699,0.15108174085617065,0.1394350528717041,0.29051679372787476,0,,,,,,,,
,,19749,0.27833291888237,0.29437384009361267,0.5727067589759827,0,,,,,,,,
,,19799,0.1919977068901062,0.15975701808929443,0.35175472497940063,0,,,,,,,,
,,19849,0.16570182144641876,0.15038840472698212,0.3160902261734009,0,,,,,,,,
,,19899,0.24343086779117584,0.21966461837291718,0.463095486164093,0,,,,,,,,
,,19949,0.14315852522850037,0.14575015008449554,0.2889086604118347,0,,,,,,,,
,,19999,0.2775524854660034,0.27316993474960327,0.5507224202156067,0,,,,,,,,
,,20049,0.32865920662879944,0.3219100534915924,0.6505692601203918,0,,,,,,,,
,,20099,0.18049584329128265,0.17169778048992157,0.3521936237812042,0,,,,,,,,
,,20149,0.4622766673564911,0.4217982888221741,0.8840749263763428,0,,,,,,,,
,,20199,0.32538360357284546,0.30009952187538147,0.6254831552505493,0,,,,,,,,
,,20249,0.13201667368412018,0.11869693547487259,0.25071361660957336,0,,,,,,,,
,,20299,0.33371859788894653,0.3395831882953644,0.6733018159866333,0,,,,,,,,
,,20349,0.2442762851715088,0.2363796830177307,0.4806559681892395,0,,,,,,,,
,,20399,0.1175474151968956,0.11603964120149612,0.23358705639839172,0,,,,,,,,
,,20449,0.05945277214050293,0.048864129930734634,0.10831689834594727,0,,,,,,,,
,,20499,0.2268865704536438,0.2117532640695572,0.4386398196220398,0,,,,,,,,
,,20549,0.4151791036128998,0.3603094220161438,0.7754884958267212,0,,,,,,,,
,,20599,0.21090292930603027,0.1870688647031784,0.3979718089103699,0,,,,,,,,
,,20649,0.22877076268196106,0.23449142277240753,0.4632622003555298,0,,,,,,,,
,,20699,0.4252198338508606,0.40906018018722534,0.8342800140380859,0,,,,,,,,
,,20749,0.38901808857917786,0.38874027132987976,0.7777583599090576,0,,,,,,,,
,,20799,0.2945326268672943,0.26090073585510254,0.5554333925247192,0,,,,,,,,
,,20849,0.09730812162160873,0.08889609575271606,0.1862042248249054,0,,,,,,,,
,,20899,0.228631854057312,0.23822584748268127,0.4668577015399933,0,,,,,,,,
,,20949,0.2869560122489929,0.26775091886520386,0.5547069311141968,0,,,,,,,,
,,20999,0.15177233517169952,0.15923969447612762,0.31101202964782715,0,,,,,,,,
,,21049,0.31626731157302856,0.32285276055336,0.6391201019287109,0,,,,,,,,
,,21099,0.27239322662353516,0.22165356576442719,0.49404680728912354,0,,,,,,,,
,,21149,0.151038259267807,0.13125164806842804,0.28228992223739624,0,,,,,,,,
,,21199,0.08539047092199326,0.08533797413110733,0.17072844505310059,0,,,,,,,,
,,21249,0.2916923463344574,0.27969464659690857,0.571386992931366,0,,,,,,,,
,,21299,0.19647544622421265,0.18983951210975647,0.3863149583339691,0,,,,,,,,
,,21349,0.5642991662025452,0.5067715048789978,1.071070671081543,0,,,,,,,,
,,21399,0.16806861758232117,0.1643715500831604,0.33244016766548157,0,,,,,,,,
,,21449,0.29309386014938354,0.2489396333694458,0.5420334935188293,0,,,,,,,,
,,21499,0.14232459664344788,0.11345396935939789,0.25577855110168457,0,,,,,,,,
,,21549,0.19853250682353973,0.20770661532878876,0.4062391221523285,0,,,,,,,,
,,21599,0.14274834096431732,0.14794443547725677,0.2906927764415741,0,,,,,,,,
,,21649,0.07591398060321808,0.07619273662567139,0.15210671722888947,0,,,,,,,,
,,21699,0.14946311712265015,0.1318802386522293,0.28134334087371826,0,,,,,,,,
,,21749,0.2979906499385834,0.29541152715682983,0.5934021472930908,0,,,,,,,,
,,21799,0.20854350924491882,0.2168128490447998,0.42535635828971863,0,,,,,,,,
,,21849,0.33440732955932617,0.2790811359882355,0.6134884357452393,0,,,,,,,,
,,21899,0.11435262113809586,0.11602871865034103,0.2303813397884369,0,,,,,,,,
,,21949,0.10323218256235123,0.09471915662288666,0.19795134663581848,0,,,,,,,,
,,21999,0.2834565341472626,0.27128085494041443,0.554737389087677,0,,,,,,,,
,,22049,0.15605008602142334,0.1357402205467224,0.29179030656814575,0,,,,,,,,
,,22099,0.07716866582632065,0.07789791375398636,0.155066579580307,0,,,,,,,,
,,22149,0.2952251434326172,0.27374282479286194,0.5689679384231567,0,,,,,,,,
,,22199,0.14159879088401794,0.13183963298797607,0.273438423871994,0,,,,,,,,
,,22249,0.135177344083786,0.13000459969043732,0.2651819586753845,0,,,,,,,,
,,22299,0.2557963728904724,0.24198748171329498,0.4977838397026062,0,,,,,,,,
,,22349,0.338779091835022,0.30599725246429443,0.6447763442993164,0,,,,,,,,
,,22399,0.05191780999302864,0.05688876658678055,0.10880658030509949,0,,,,,,,,
,,22449,0.265888512134552,0.2480045109987259,0.5138930082321167,0,,,,,,,,
,,22499,0.19681109488010406,0.20027604699134827,0.3970871567726135,0,,,,,,,,
,,22549,0.17768347263336182,0.16444522142410278,0.3421286940574646,0,,,,,,,,
,,22599,0.12615472078323364,0.10897930711507797,0.2351340353488922,0,,,,,,,,
,,22649,0.23784342408180237,0.2262515127658844,0.46409493684768677,0,,,,,,,,
,,22699,0.3540063798427582,0.3466957211494446,0.7007020711898804,0,,,,,,,,
,,22749,0.05436718836426735,0.05246907100081444,0.10683625936508179,0,,,,,,,,
,,22799,0.2084227055311203,0.18303422629833221,0.3914569318294525,0,,,,,,,,
,,22849,0.3524180054664612,0.3357931077480316,0.6882110834121704,0,,,,,,,,
,,22899,0.2690191864967346,0.21598279476165771,0.48500198125839233,0,,,,,,,,
,,22949,0.37321823835372925,0.3284516930580139,0.7016699314117432,0,,,,,,,,
,,22999,0.40715205669403076,0.4152824282646179,0.8224344849586487,0,,,,,,,,
,,23049,0.18232809007167816,0.1807696521282196,0.3630977272987366,0,,,,,,,,
,,23099,0.08980241417884827,0.08919617533683777,0.17899858951568604,0,,,,,,,,
,,23149,0.2151106595993042,0.23523807525634766,0.45034873485565186,0,,,,,,,,
,,23199,0.16414083540439606,0.1609911322593689,0.32513195276260376,0,,,,,,,,
,,23249,0.13421842455863953,0.13996204733848572,0.27418047189712524,0,,,,,,,,
,,23299,0.21293257176876068,0.20378339290618896,0.41671597957611084,0,,,,,,,,
,,23349,0.223262757062912,0.19941355288028717,0.42267632484436035,0,,,,,,,,
,,23399,0.19362564384937286,0.1677512228488922,0.36137688159942627,0,,,,,,,,
,,23449,0.09721532464027405,0.10540687292814255,0.2026222050189972,0,,,,,,,,
,,23499,0.2822396457195282,0.2825027108192444,0.5647423267364502,0,,,,,,,,
,,23549,0.0695822536945343,0.0683518573641777,0.1379341185092926,0,,,,,,,,
,,23599,0.2958168089389801,0.2185104340314865,0.5143272280693054,0,,,,,,,,
,,23649,0.2056088000535965,0.18801528215408325,0.39362406730651855,0,,,,,,,,
,,23699,0.26617658138275146,0.27198317646980286,0.5381597280502319,0,,,,,,,,
,,23749,0.25026652216911316,0.25100818276405334,0.5012747049331665,0,,,,,,,,
,,23791,,,,0,0.2178436666727066,0.19702251255512238,0.4148674011230469,0.40098637342453003,1.1016292572021484,,,
,,23791,,,,0,,,,,,0.6315664052963257,0.4818344712257385,1.1133984327316284
0.00025,0.00025,23792,,,,,,,,,,,,
,,23799,0.2738468647003174,0.23579788208007812,0.5096447467803955,1,,,,,,,,
,,23849,0.22632555663585663,0.22834527492523193,0.45467084646224976,1,,,,,,,,
,,23899,0.41254884004592896,0.37536847591400146,0.7879173159599304,1,,,,,,,,
,,23949,0.9838725924491882,1.057727336883545,2.041599988937378,1,,,,,,,,
,,23999,0.4874641001224518,0.46182581782341003,0.9492899179458618,1,,,,,,,,
,,24049,0.3014013469219208,0.32822319865226746,0.6296245455741882,1,,,,,,,,
,,24099,0.18060488998889923,0.1750877946615219,0.35569268465042114,1,,,,,,,,
,,24149,0.18150931596755981,0.193524569272995,0.3750338852405548,1,,,,,,,,
,,24199,0.27672815322875977,0.2594738304615021,0.5362019538879395,1,,,,,,,,
,,24249,0.13680382072925568,0.14070452749729156,0.27750834822654724,1,,,,,,,,
,,24299,0.23218472301959991,0.23678769171237946,0.46897241473197937,1,,,,,,,,
,,24349,0.10573136806488037,0.10557331144809723,0.2113046795129776,1,,,,,,,,
